dataset,model,paradigm,group_col,group_value,n,accuracy,error_rate,n_cases,group_value_label
BPI20PrepaidTravelCosts,saprpt,tabular_fm,branching_degree_bucket,"branch_deg_(0.999, 4.0]",679,0.9646539027982328,0.0353460972017672,436,
BPI20PrepaidTravelCosts,saprpt,tabular_fm,branching_degree_bucket,"branch_deg_(4.0, 5.0]",517,0.6247582205029013,0.3752417794970987,378,
BPI20PrepaidTravelCosts,saprpt,tabular_fm,branching_degree_bucket,"branch_deg_(5.0, 8.0]",429,0.6783216783216783,0.3216783216783216,329,
BPI20PrepaidTravelCosts,saprpt,tabular_fm,branching_degree_bucket,"branch_deg_(8.0, 10.0]",375,0.5786666666666667,0.4213333333333333,304,
BPI20PrepaidTravelCosts,tabpfn3,tabular_fm,branching_degree_bucket,"branch_deg_(0.999, 4.0]",679,0.7422680412371134,0.2577319587628865,436,
BPI20PrepaidTravelCosts,tabpfn3,tabular_fm,branching_degree_bucket,"branch_deg_(4.0, 5.0]",517,0.5125725338491296,0.4874274661508704,378,
BPI20PrepaidTravelCosts,tabpfn3,tabular_fm,branching_degree_bucket,"branch_deg_(5.0, 8.0]",429,0.6783216783216783,0.3216783216783216,329,
BPI20PrepaidTravelCosts,tabpfn3,tabular_fm,branching_degree_bucket,"branch_deg_(8.0, 10.0]",375,0.5866666666666667,0.4133333333333333,304,
BPI20PrepaidTravelCosts,transformer,sequence,branching_degree_bucket,"branch_deg_(0.999, 4.0]",679,0.7908689248895434,0.2091310751104566,436,
BPI20PrepaidTravelCosts,transformer,sequence,branching_degree_bucket,"branch_deg_(4.0, 5.0]",517,0.8820116054158608,0.1179883945841392,378,
BPI20PrepaidTravelCosts,transformer,sequence,branching_degree_bucket,"branch_deg_(5.0, 8.0]",429,0.7902097902097902,0.2097902097902098,329,
BPI20PrepaidTravelCosts,transformer,sequence,branching_degree_bucket,"branch_deg_(8.0, 10.0]",375,0.6053333333333333,0.3946666666666667,304,
BPI20RequestForPayment,gemma-2-2b,llm,branching_degree_bucket,"branch_deg_(0.999, 2.0]",1123,0.968833481745325,0.0311665182546749,804,
BPI20RequestForPayment,gemma-2-2b,llm,branching_degree_bucket,"branch_deg_(2.0, 3.0]",408,0.8774509803921569,0.1225490196078431,398,
BPI20RequestForPayment,gemma-2-2b,llm,branching_degree_bucket,"branch_deg_(3.0, 6.0]",469,0.6417910447761194,0.3582089552238806,438,
BPI20RequestForPayment,llama32-1b,llm,branching_degree_bucket,"branch_deg_(0.999, 2.0]",1123,0.9706144256455922,0.0293855743544078,804,
BPI20RequestForPayment,llama32-1b,llm,branching_degree_bucket,"branch_deg_(2.0, 3.0]",408,0.8774509803921569,0.1225490196078431,398,
BPI20RequestForPayment,llama32-1b,llm,branching_degree_bucket,"branch_deg_(3.0, 6.0]",469,0.5458422174840085,0.4541577825159915,438,
BPI20RequestForPayment,rnn,sequence,branching_degree_bucket,"branch_deg_(0.999, 2.0]",1123,0.9715048975957258,0.0284951024042742,804,
BPI20RequestForPayment,rnn,sequence,branching_degree_bucket,"branch_deg_(2.0, 3.0]",408,0.8725490196078431,0.1274509803921568,398,
BPI20RequestForPayment,rnn,sequence,branching_degree_bucket,"branch_deg_(3.0, 6.0]",469,0.720682302771855,0.279317697228145,438,
BPI20RequestForPayment,saprpt,tabular_fm,branching_degree_bucket,"branch_deg_(0.999, 2.0]",1123,0.968833481745325,0.0311665182546749,804,
BPI20RequestForPayment,saprpt,tabular_fm,branching_degree_bucket,"branch_deg_(2.0, 3.0]",408,0.1495098039215686,0.8504901960784313,398,
BPI20RequestForPayment,saprpt,tabular_fm,branching_degree_bucket,"branch_deg_(3.0, 6.0]",469,0.720682302771855,0.279317697228145,438,
BPI20RequestForPayment,tabpfn3,tabular_fm,branching_degree_bucket,"branch_deg_(0.999, 2.0]",1123,0.9723953695458591,0.0276046304541407,804,
BPI20RequestForPayment,tabpfn3,tabular_fm,branching_degree_bucket,"branch_deg_(2.0, 3.0]",408,0.0588235294117647,0.9411764705882352,398,
BPI20RequestForPayment,tabpfn3,tabular_fm,branching_degree_bucket,"branch_deg_(3.0, 6.0]",469,0.7228144989339019,0.2771855010660981,438,
BPI20RequestForPayment,transformer,sequence,branching_degree_bucket,"branch_deg_(0.999, 2.0]",1123,0.9723953695458591,0.0276046304541407,804,
BPI20RequestForPayment,transformer,sequence,branching_degree_bucket,"branch_deg_(2.0, 3.0]",408,0.8774509803921569,0.1225490196078431,398,
BPI20RequestForPayment,transformer,sequence,branching_degree_bucket,"branch_deg_(3.0, 6.0]",469,0.7228144989339019,0.2771855010660981,438,
BPI20TravelPermitData,gemma-2-2b,llm,branching_degree_bucket,"branch_deg_(0.999, 10.0]",504,0.5793650793650794,0.4206349206349206,460,
BPI20TravelPermitData,gemma-2-2b,llm,branching_degree_bucket,"branch_deg_(10.0, 15.0]",641,0.5803432137285491,0.4196567862714508,584,
BPI20TravelPermitData,gemma-2-2b,llm,branching_degree_bucket,"branch_deg_(15.0, 18.0]",485,0.8061855670103093,0.1938144329896907,426,
BPI20TravelPermitData,gemma-2-2b,llm,branching_degree_bucket,"branch_deg_(18.0, 25.0]",370,0.7162162162162162,0.2837837837837837,359,
BPI20TravelPermitData,llama32-1b,llm,branching_degree_bucket,"branch_deg_(0.999, 10.0]",504,0.8373015873015873,0.1626984126984126,460,
BPI20TravelPermitData,llama32-1b,llm,branching_degree_bucket,"branch_deg_(10.0, 15.0]",641,0.6786271450858035,0.3213728549141965,584,
BPI20TravelPermitData,llama32-1b,llm,branching_degree_bucket,"branch_deg_(15.0, 18.0]",485,0.7731958762886598,0.2268041237113401,426,
BPI20TravelPermitData,llama32-1b,llm,branching_degree_bucket,"branch_deg_(18.0, 25.0]",370,0.654054054054054,0.3459459459459459,359,
BPI20TravelPermitData,rnn,sequence,branching_degree_bucket,"branch_deg_(0.999, 10.0]",504,0.5972222222222222,0.4027777777777778,460,
BPI20TravelPermitData,rnn,sequence,branching_degree_bucket,"branch_deg_(10.0, 15.0]",641,0.7285491419656787,0.2714508580343213,584,
BPI20TravelPermitData,rnn,sequence,branching_degree_bucket,"branch_deg_(15.0, 18.0]",485,0.8762886597938144,0.1237113402061855,426,
BPI20TravelPermitData,rnn,sequence,branching_degree_bucket,"branch_deg_(18.0, 25.0]",370,0.7810810810810811,0.2189189189189189,359,
BPI20TravelPermitData,saprpt,tabular_fm,branching_degree_bucket,"branch_deg_(0.999, 10.0]",504,0.6726190476190477,0.3273809523809523,460,
BPI20TravelPermitData,saprpt,tabular_fm,branching_degree_bucket,"branch_deg_(10.0, 15.0]",641,0.6458658346333853,0.3541341653666147,584,
BPI20TravelPermitData,saprpt,tabular_fm,branching_degree_bucket,"branch_deg_(15.0, 18.0]",485,0.7443298969072165,0.2556701030927835,426,
BPI20TravelPermitData,saprpt,tabular_fm,branching_degree_bucket,"branch_deg_(18.0, 25.0]",370,0.6432432432432432,0.3567567567567568,359,
BPI20TravelPermitData,tabpfn3,tabular_fm,branching_degree_bucket,"branch_deg_(0.999, 10.0]",504,0.5674603174603174,0.4325396825396825,460,
BPI20TravelPermitData,tabpfn3,tabular_fm,branching_degree_bucket,"branch_deg_(10.0, 15.0]",641,0.4976599063962558,0.5023400936037441,584,
BPI20TravelPermitData,tabpfn3,tabular_fm,branching_degree_bucket,"branch_deg_(15.0, 18.0]",485,0.7402061855670103,0.2597938144329896,426,
BPI20TravelPermitData,tabpfn3,tabular_fm,branching_degree_bucket,"branch_deg_(18.0, 25.0]",370,0.6594594594594595,0.3405405405405405,359,
BPI20TravelPermitData,transformer,sequence,branching_degree_bucket,"branch_deg_(0.999, 10.0]",504,0.5515873015873016,0.4484126984126984,460,
BPI20TravelPermitData,transformer,sequence,branching_degree_bucket,"branch_deg_(10.0, 15.0]",641,0.7254290171606864,0.2745709828393136,584,
BPI20TravelPermitData,transformer,sequence,branching_degree_bucket,"branch_deg_(15.0, 18.0]",485,0.8721649484536083,0.1278350515463917,426,
BPI20TravelPermitData,transformer,sequence,branching_degree_bucket,"branch_deg_(18.0, 25.0]",370,0.7675675675675676,0.2324324324324324,359,
BPI12,gemma-2-2b,llm,branching_entropy_bucket,"branch_ent_(-0.001, 1.29]",533,0.6303939962476548,0.3696060037523452,420,
BPI12,gemma-2-2b,llm,branching_entropy_bucket,"branch_ent_(1.29, 1.535]",524,0.6335877862595419,0.366412213740458,415,
BPI12,gemma-2-2b,llm,branching_entropy_bucket,"branch_ent_(1.535, 1.745]",471,0.505307855626327,0.494692144373673,389,
BPI12,gemma-2-2b,llm,branching_entropy_bucket,"branch_ent_(1.745, 2.639]",472,0.4576271186440678,0.5423728813559322,400,
BPI12,llama32-1b,llm,branching_entropy_bucket,"branch_ent_(-0.001, 1.29]",533,0.6060037523452158,0.3939962476547842,420,
BPI12,llama32-1b,llm,branching_entropy_bucket,"branch_ent_(1.29, 1.535]",524,0.7309160305343512,0.2690839694656488,415,
BPI12,llama32-1b,llm,branching_entropy_bucket,"branch_ent_(1.535, 1.745]",471,0.5159235668789809,0.4840764331210191,389,
BPI12,llama32-1b,llm,branching_entropy_bucket,"branch_ent_(1.745, 2.639]",472,0.4194915254237288,0.5805084745762712,400,
BPI12,rnn,sequence,branching_entropy_bucket,"branch_ent_(-0.001, 1.29]",533,0.8123827392120075,0.1876172607879924,420,
BPI12,rnn,sequence,branching_entropy_bucket,"branch_ent_(1.29, 1.535]",524,0.8473282442748091,0.1526717557251908,415,
BPI12,rnn,sequence,branching_entropy_bucket,"branch_ent_(1.535, 1.745]",471,0.6836518046709129,0.3163481953290871,389,
BPI12,rnn,sequence,branching_entropy_bucket,"branch_ent_(1.745, 2.639]",472,0.6652542372881356,0.3347457627118644,400,
BPI12,saprpt,tabular_fm,branching_entropy_bucket,"branch_ent_(-0.001, 1.29]",533,0.8292682926829268,0.1707317073170732,420,
BPI12,saprpt,tabular_fm,branching_entropy_bucket,"branch_ent_(1.29, 1.535]",524,0.6984732824427481,0.3015267175572519,415,
BPI12,saprpt,tabular_fm,branching_entropy_bucket,"branch_ent_(1.535, 1.745]",471,0.6178343949044586,0.3821656050955414,389,
BPI12,saprpt,tabular_fm,branching_entropy_bucket,"branch_ent_(1.745, 2.639]",472,0.3495762711864407,0.6504237288135593,400,
BPI12,tabpfn3,tabular_fm,branching_entropy_bucket,"branch_ent_(-0.001, 1.29]",533,0.8386491557223265,0.1613508442776735,420,
BPI12,tabpfn3,tabular_fm,branching_entropy_bucket,"branch_ent_(1.29, 1.535]",524,0.7041984732824428,0.2958015267175572,415,
BPI12,tabpfn3,tabular_fm,branching_entropy_bucket,"branch_ent_(1.535, 1.745]",471,0.6008492569002123,0.3991507430997877,389,
BPI12,tabpfn3,tabular_fm,branching_entropy_bucket,"branch_ent_(1.745, 2.639]",472,0.3771186440677966,0.6228813559322034,400,
BPI12,transformer,sequence,branching_entropy_bucket,"branch_ent_(-0.001, 1.29]",533,0.8799249530956847,0.1200750469043152,420,
BPI12,transformer,sequence,branching_entropy_bucket,"branch_ent_(1.29, 1.535]",524,0.8492366412213741,0.1507633587786259,415,
BPI12,transformer,sequence,branching_entropy_bucket,"branch_ent_(1.535, 1.745]",471,0.5138004246284501,0.4861995753715499,389,
BPI12,transformer,sequence,branching_entropy_bucket,"branch_ent_(1.745, 2.639]",472,0.7351694915254238,0.2648305084745762,400,
BPI17,gemma-2-2b,llm,branching_entropy_bucket,"branch_ent_(-0.001, 0.986]",485,0.9628865979381444,0.0371134020618556,466,
BPI17,gemma-2-2b,llm,branching_entropy_bucket,"branch_ent_(0.986, 1.683]",579,0.8031088082901554,0.1968911917098446,548,
BPI17,gemma-2-2b,llm,branching_entropy_bucket,"branch_ent_(1.683, 1.993]",614,0.8143322475570033,0.1856677524429967,591,
BPI17,gemma-2-2b,llm,branching_entropy_bucket,"branch_ent_(1.993, 2.362]",322,0.6770186335403726,0.3229813664596274,314,
BPI17,llama32-1b,llm,branching_entropy_bucket,"branch_ent_(-0.001, 0.986]",485,0.8783505154639175,0.1216494845360824,466,
BPI17,llama32-1b,llm,branching_entropy_bucket,"branch_ent_(0.986, 1.683]",579,0.7806563039723662,0.2193436960276338,548,
BPI17,llama32-1b,llm,branching_entropy_bucket,"branch_ent_(1.683, 1.993]",614,0.7638436482084691,0.2361563517915309,591,
BPI17,llama32-1b,llm,branching_entropy_bucket,"branch_ent_(1.993, 2.362]",322,0.7732919254658385,0.2267080745341615,314,
BPI17,rnn,sequence,branching_entropy_bucket,"branch_ent_(-0.001, 0.986]",485,0.9525773195876288,0.0474226804123711,466,
BPI17,rnn,sequence,branching_entropy_bucket,"branch_ent_(0.986, 1.683]",579,0.8549222797927462,0.1450777202072538,548,
BPI17,rnn,sequence,branching_entropy_bucket,"branch_ent_(1.683, 1.993]",614,0.8208469055374593,0.1791530944625406,591,
BPI17,rnn,sequence,branching_entropy_bucket,"branch_ent_(1.993, 2.362]",322,0.7857142857142857,0.2142857142857143,314,
BPI17,saprpt,tabular_fm,branching_entropy_bucket,"branch_ent_(-0.001, 0.986]",485,0.8103092783505155,0.1896907216494845,466,
BPI17,saprpt,tabular_fm,branching_entropy_bucket,"branch_ent_(0.986, 1.683]",579,0.6321243523316062,0.3678756476683937,548,
BPI17,saprpt,tabular_fm,branching_entropy_bucket,"branch_ent_(1.683, 1.993]",614,0.5358306188925082,0.4641693811074918,591,
BPI17,saprpt,tabular_fm,branching_entropy_bucket,"branch_ent_(1.993, 2.362]",322,0.4658385093167702,0.5341614906832298,314,
BPI17,tabpfn3,tabular_fm,branching_entropy_bucket,"branch_ent_(-0.001, 0.986]",485,0.8948453608247423,0.1051546391752576,466,
BPI17,tabpfn3,tabular_fm,branching_entropy_bucket,"branch_ent_(0.986, 1.683]",579,0.6424870466321243,0.3575129533678757,548,
BPI17,tabpfn3,tabular_fm,branching_entropy_bucket,"branch_ent_(1.683, 1.993]",614,0.5553745928338762,0.4446254071661237,591,
BPI17,tabpfn3,tabular_fm,branching_entropy_bucket,"branch_ent_(1.993, 2.362]",322,0.4720496894409938,0.5279503105590062,314,
BPI17,transformer,sequence,branching_entropy_bucket,"branch_ent_(-0.001, 0.986]",485,0.9628865979381444,0.0371134020618556,466,
BPI17,transformer,sequence,branching_entropy_bucket,"branch_ent_(0.986, 1.683]",579,0.8117443868739206,0.1882556131260794,548,
BPI17,transformer,sequence,branching_entropy_bucket,"branch_ent_(1.683, 1.993]",614,0.8583061889250815,0.1416938110749185,591,
BPI17,transformer,sequence,branching_entropy_bucket,"branch_ent_(1.993, 2.362]",322,0.7453416149068323,0.2546583850931677,314,
BPI20PrepaidTravelCosts,gemma-2-2b,llm,branching_entropy_bucket,"branch_ent_(-0.001, 0.128]",642,0.7149532710280374,0.2850467289719626,423,
BPI20PrepaidTravelCosts,gemma-2-2b,llm,branching_entropy_bucket,"branch_ent_(0.128, 0.674]",594,0.5656565656565656,0.4343434343434343,382,
BPI20PrepaidTravelCosts,gemma-2-2b,llm,branching_entropy_bucket,"branch_ent_(0.674, 1.285]",326,0.7515337423312883,0.2484662576687116,251,
BPI20PrepaidTravelCosts,gemma-2-2b,llm,branching_entropy_bucket,"branch_ent_(1.285, 1.937]",438,0.4703196347031963,0.5296803652968036,355,
BPI20PrepaidTravelCosts,llama32-1b,llm,branching_entropy_bucket,"branch_ent_(-0.001, 0.128]",642,0.794392523364486,0.205607476635514,423,
BPI20PrepaidTravelCosts,llama32-1b,llm,branching_entropy_bucket,"branch_ent_(0.128, 0.674]",594,0.6801346801346801,0.3198653198653198,382,
BPI20PrepaidTravelCosts,llama32-1b,llm,branching_entropy_bucket,"branch_ent_(0.674, 1.285]",326,0.4785276073619632,0.5214723926380368,251,
BPI20PrepaidTravelCosts,llama32-1b,llm,branching_entropy_bucket,"branch_ent_(1.285, 1.937]",438,0.3447488584474886,0.6552511415525114,355,
BPI20PrepaidTravelCosts,rnn,sequence,branching_entropy_bucket,"branch_ent_(-0.001, 0.128]",642,0.7834890965732088,0.2165109034267912,423,
BPI20PrepaidTravelCosts,rnn,sequence,branching_entropy_bucket,"branch_ent_(0.128, 0.674]",594,0.877104377104377,0.1228956228956229,382,
BPI20PrepaidTravelCosts,rnn,sequence,branching_entropy_bucket,"branch_ent_(0.674, 1.285]",326,0.843558282208589,0.156441717791411,251,
BPI20PrepaidTravelCosts,rnn,sequence,branching_entropy_bucket,"branch_ent_(1.285, 1.937]",438,0.6118721461187214,0.3881278538812786,355,
BPI20PrepaidTravelCosts,saprpt,tabular_fm,branching_entropy_bucket,"branch_ent_(-0.001, 0.128]",642,0.985981308411215,0.0140186915887849,423,
BPI20PrepaidTravelCosts,saprpt,tabular_fm,branching_entropy_bucket,"branch_ent_(0.128, 0.674]",594,0.6565656565656566,0.3434343434343434,382,
BPI20PrepaidTravelCosts,saprpt,tabular_fm,branching_entropy_bucket,"branch_ent_(0.674, 1.285]",326,0.803680981595092,0.1963190184049079,251,
BPI20PrepaidTravelCosts,saprpt,tabular_fm,branching_entropy_bucket,"branch_ent_(1.285, 1.937]",438,0.4589041095890411,0.5410958904109588,355,
BPI20PrepaidTravelCosts,tabpfn3,tabular_fm,branching_entropy_bucket,"branch_ent_(-0.001, 0.128]",642,0.7523364485981309,0.2476635514018691,423,
BPI20PrepaidTravelCosts,tabpfn3,tabular_fm,branching_entropy_bucket,"branch_ent_(0.128, 0.674]",594,0.5572390572390572,0.4427609427609428,382,
BPI20PrepaidTravelCosts,tabpfn3,tabular_fm,branching_entropy_bucket,"branch_ent_(0.674, 1.285]",326,0.803680981595092,0.1963190184049079,251,
BPI20PrepaidTravelCosts,tabpfn3,tabular_fm,branching_entropy_bucket,"branch_ent_(1.285, 1.937]",438,0.4657534246575342,0.5342465753424658,355,
BPI20PrepaidTravelCosts,transformer,sequence,branching_entropy_bucket,"branch_ent_(-0.001, 0.128]",642,0.8161993769470405,0.1838006230529595,423,
BPI20PrepaidTravelCosts,transformer,sequence,branching_entropy_bucket,"branch_ent_(0.128, 0.674]",594,0.8720538720538721,0.1279461279461279,382,
BPI20PrepaidTravelCosts,transformer,sequence,branching_entropy_bucket,"branch_ent_(0.674, 1.285]",326,0.8190184049079755,0.1809815950920245,251,
BPI20PrepaidTravelCosts,transformer,sequence,branching_entropy_bucket,"branch_ent_(1.285, 1.937]",438,0.5707762557077626,0.4292237442922374,355,
BPI20RequestForPayment,gemma-2-2b,llm,branching_entropy_bucket,"branch_ent_(-0.001, 0.0179]",680,0.9941176470588236,0.0058823529411764,591,
BPI20RequestForPayment,gemma-2-2b,llm,branching_entropy_bucket,"branch_ent_(0.0179, 0.0254]",335,1.0,0.0,335,
BPI20RequestForPayment,gemma-2-2b,llm,branching_entropy_bucket,"branch_ent_(0.0254, 0.575]",577,0.9081455805892548,0.0918544194107452,501,
BPI20RequestForPayment,gemma-2-2b,llm,branching_entropy_bucket,"branch_ent_(0.575, 1.083]",408,0.5196078431372549,0.480392156862745,398,
BPI20RequestForPayment,llama32-1b,llm,branching_entropy_bucket,"branch_ent_(-0.001, 0.0179]",680,0.9941176470588236,0.0058823529411764,591,
BPI20RequestForPayment,llama32-1b,llm,branching_entropy_bucket,"branch_ent_(0.0179, 0.0254]",335,1.0,0.0,335,
BPI20RequestForPayment,llama32-1b,llm,branching_entropy_bucket,"branch_ent_(0.0254, 0.575]",577,0.9081455805892548,0.0918544194107452,501,
BPI20RequestForPayment,llama32-1b,llm,branching_entropy_bucket,"branch_ent_(0.575, 1.083]",408,0.4142156862745098,0.5857843137254901,398,
BPI20RequestForPayment,rnn,sequence,branching_entropy_bucket,"branch_ent_(-0.001, 0.0179]",680,0.9941176470588236,0.0058823529411764,591,
BPI20RequestForPayment,rnn,sequence,branching_entropy_bucket,"branch_ent_(0.0179, 0.0254]",335,1.0,0.0,335,
BPI20RequestForPayment,rnn,sequence,branching_entropy_bucket,"branch_ent_(0.0254, 0.575]",577,0.9046793760831888,0.095320623916811,501,
BPI20RequestForPayment,rnn,sequence,branching_entropy_bucket,"branch_ent_(0.575, 1.083]",408,0.6176470588235294,0.3823529411764705,398,
BPI20RequestForPayment,saprpt,tabular_fm,branching_entropy_bucket,"branch_ent_(-0.001, 0.0179]",680,0.9941176470588236,0.0058823529411764,591,
BPI20RequestForPayment,saprpt,tabular_fm,branching_entropy_bucket,"branch_ent_(0.0179, 0.0254]",335,1.0,0.0,335,
BPI20RequestForPayment,saprpt,tabular_fm,branching_entropy_bucket,"branch_ent_(0.0254, 0.575]",577,0.3934142114384749,0.6065857885615251,501,
BPI20RequestForPayment,saprpt,tabular_fm,branching_entropy_bucket,"branch_ent_(0.575, 1.083]",408,0.6102941176470589,0.3897058823529411,398,
BPI20RequestForPayment,tabpfn3,tabular_fm,branching_entropy_bucket,"branch_ent_(-0.001, 0.0179]",680,0.9970588235294118,0.0029411764705882,591,
BPI20RequestForPayment,tabpfn3,tabular_fm,branching_entropy_bucket,"branch_ent_(0.0179, 0.0254]",335,1.0,0.0,335,
BPI20RequestForPayment,tabpfn3,tabular_fm,branching_entropy_bucket,"branch_ent_(0.0254, 0.575]",577,0.3292894280762565,0.6707105719237435,501,
BPI20RequestForPayment,tabpfn3,tabular_fm,branching_entropy_bucket,"branch_ent_(0.575, 1.083]",408,0.6176470588235294,0.3823529411764705,398,
BPI20RequestForPayment,transformer,sequence,branching_entropy_bucket,"branch_ent_(-0.001, 0.0179]",680,0.9970588235294118,0.0029411764705882,591,
